metric_date,store_id,store_name,region,product_category,orders,units_sold,net_revenue_usd,gross_margin_usd,gross_margin_pct,on_hand_units,reorder_point_units,stockout_flag,fill_rate_pct,shipped_on_time_pct,returns_units
2026-04-25,S008,Seattle Capitol Hill,Pacific,Consumer Electronics,2,3,483.2,149.79,31.0,62,38,0,99.1,97.6,0
2026-04-25,S009,Portland Pearl,Pacific,Apparel,6,9,548.77,285.36,52.0,194,110,0,99.1,97.6,1
2026-04-25,S009,Portland Pearl,Pacific,Footwear,4,7,585.87,287.07,49.0,64,75,0,99.1,97.6,0
2026-04-25,S009,Portland Pearl,Pacific,Home,4,5,353.78,162.74,46.0,58,68,0,99.1,97.6,0
2026-04-25,S009,Portland Pearl,Pacific,Beauty,10,13,458.77,261.5,57.0,194,145,0,99.1,97.6,0
2026-04-25,S009,Portland Pearl,Pacific,Consumer Electronics,2,3,448.16,138.93,31.0,56,38,0,99.1,97.6,0
2026-04-25,S010,Atlanta Midtown,Southeast,Apparel,6,10,564.4,293.49,52.0,89,110,0,99.1,97.6,1
2026-04-25,S010,Atlanta Midtown,Southeast,Footwear,5,7,557.78,273.31,49.0,115,75,0,99.1,97.6,0
2026-04-25,S010,Atlanta Midtown,Southeast,Home,4,6,400.73,184.34,46.0,95,68,0,99.1,97.6,0
2026-04-25,S010,Atlanta Midtown,Southeast,Beauty,11,14,530.22,302.22,57.0,191,145,0,99.1,97.6,1
2026-04-25,S010,Atlanta Midtown,Southeast,Consumer Electronics,2,4,578.55,179.35,31.0,58,38,0,99.1,97.6,0
2026-04-25,S011,Charlotte SouthPark,Southeast,Apparel,7,10,539.76,280.68,52.0,132,110,0,99.1,97.6,1
2026-04-25,S011,Charlotte SouthPark,Southeast,Footwear,6,8,622.89,305.22,49.0,126,75,0,99.1,97.6,1
2026-04-25,S011,Charlotte SouthPark,Southeast,Home,5,6,382.81,176.09,46.0,85,68,0,99.1,97.6,0
2026-04-25,S011,Charlotte SouthPark,Southeast,Beauty,7,11,388.47,221.43,57.0,205,145,0,99.1,97.6,1
2026-04-25,S011,Charlotte SouthPark,Southeast,Consumer Electronics,2,3,474.62,147.13,31.0,36,38,0,99.1,97.6,0
2026-04-25,S012,Boston Seaport,Northeast,Apparel,6,8,427.22,222.16,52.0,130,110,0,99.1,97.6,0
2026-04-25,S012,Boston Seaport,Northeast,Footwear,6,9,723.51,354.52,49.0,94,75,0,99.1,97.6,1
2026-04-25,S012,Boston Seaport,Northeast,Home,3,5,343.43,157.98,46.0,81,68,0,99.1,97.6,0
2026-04-25,S012,Boston Seaport,Northeast,Beauty,8,14,519.67,296.21,57.0,150,145,0,99.1,97.6,1
2026-04-25,S012,Boston Seaport,Northeast,Consumer Electronics,2,4,651.97,202.11,31.0,60,38,0,99.1,97.6,0
2026-04-26,S001,Austin Central,South Central,Apparel,7,11,596.94,310.41,52.0,154,110,0,99.1,97.6,1
2026-04-26,S001,Austin Central,South Central,Footwear,6,7,611.11,299.44,49.0,91,75,0,99.1,97.6,1
2026-04-26,S001,Austin Central,South Central,Home,4,5,322.21,148.22,46.0,51,68,0,99.1,97.6,0
2026-04-26,S001,Austin Central,South Central,Beauty,11,15,530.73,302.52,57.0,215,145,0,99.1,97.6,1
2026-04-26,S001,Austin Central,South Central,Consumer Electronics,3,4,574.7,178.16,31.0,37,38,0,99.1,97.6,0
2026-04-26,S002,Dallas North,South Central,Apparel,7,10,574.19,298.58,52.0,154,110,0,99.1,97.6,1
2026-04-26,S002,Dallas North,South Central,Footwear,5,7,553.53,271.23,49.0,73,75,0,99.1,97.6,0
2026-04-26,S002,Dallas North,South Central,Home,5,6,409.1,188.18,46.0,90,68,0,99.1,97.6,0
2026-04-26,S002,Dallas North,South Central,Beauty,8,12,438.61,250.01,57.0,169,145,0,99.1,97.6,1
2026-04-26,S002,Dallas North,South Central,Consumer Electronics,2,3,446.19,138.32,31.0,41,38,0,99.1,97.6,0
2026-04-26,S003,Houston Heights,South Central,Apparel,6,9,528.51,274.82,52.0,161,110,0,99.1,97.6,1
2026-04-26,S003,Houston Heights,South Central,Footwear,4,6,500.14,245.07,49.0,96,75,0,99.1,97.6,0
2026-04-26,S003,Houston Heights,South Central,Home,4,6,417.03,191.83,46.0,69,68,0,99.1,97.6,0
2026-04-26,S003,Houston Heights,South Central,Beauty,9,12,414.54,236.29,57.0,191,145,0,99.1,97.6,1
2026-04-26,S003,Houston Heights,South Central,Consumer Electronics,2,4,628.58,194.86,31.0,68,38,0,99.1,97.6,0
2026-04-26,S004,Chicago Loop,Midwest,Apparel,5,9,476.76,247.92,52.0,88,110,0,99.1,97.6,1
2026-04-26,S004,Chicago Loop,Midwest,Footwear,5,7,582.33,285.34,49.0,56,75,0,99.1,97.6,0
2026-04-26,S004,Chicago Loop,Midwest,Home,4,5,345.47,158.92,46.0,99,68,0,99.1,97.6,0
2026-04-26,S004,Chicago Loop,Midwest,Beauty,8,14,540.49,308.08,57.0,210,145,0,99.1,97.6,1
2026-04-26,S004,Chicago Loop,Midwest,Consumer Electronics,3,4,659.42,204.42,31.0,43,38,0,99.1,97.6,0
2026-04-26,S005,Minneapolis Uptown,Midwest,Apparel,5,7,389.13,202.35,52.0,110,110,0,99.1,97.6,0
2026-04-26,S005,Minneapolis Uptown,Midwest,Footwear,5,7,551.25,270.11,49.0,71,75,0,99.1,97.6,0
2026-04-26,S005,Minneapolis Uptown,Midwest,Home,4,5,366.11,168.41,46.0,78,68,0,99.1,97.6,0
2026-04-26,S005,Minneapolis Uptown,Midwest,Beauty,7,11,369.81,210.79,57.0,209,145,0,99.1,97.6,1
2026-04-26,S005,Minneapolis Uptown,Midwest,Consumer Electronics,2,3,476.37,147.67,31.0,44,38,0,99.1,97.6,0
2026-04-26,S006,Denver Union,Mountain,Apparel,6,8,460.43,239.42,52.0,152,110,0,99.1,97.6,0
2026-04-26,S006,Denver Union,Mountain,Footwear,5,7,549.38,269.19,49.0,92,75,0,99.1,97.6,0
2026-04-26,S006,Denver Union,Mountain,Home,3,6,385.43,177.3,46.0,110,68,0,99.1,97.6,0
2026-04-26,S006,Denver Union,Mountain,Beauty,7,11,402.33,229.33,57.0,165,145,0,99.1,97.6,1
2026-04-26,S006,Denver Union,Mountain,Consumer Electronics,3,4,579.74,179.72,31.0,70,38,0,99.1,97.6,0
2026-04-26,S007,Phoenix Biltmore,Southwest,Apparel,6,8,420.73,218.78,52.0,85,110,0,99.1,97.6,1
2026-04-26,S007,Phoenix Biltmore,Southwest,Footwear,4,6,477.25,233.85,49.0,133,75,0,99.1,97.6,0
2026-04-26,S007,Phoenix Biltmore,Southwest,Home,4,5,362.59,166.79,46.0,51,68,0,99.1,97.6,0
2026-04-26,S007,Phoenix Biltmore,Southwest,Beauty,8,12,460.75,262.63,57.0,192,145,0,99.1,97.6,1
2026-04-26,S007,Phoenix Biltmore,Southwest,Consumer Electronics,2,3,434.4,134.66,31.0,42,38,0,99.1,97.6,0
2026-04-26,S008,Seattle Capitol Hill,Pacific,Apparel,7,10,539.22,280.4,52.0,100,110,0,99.1,97.6,1
2026-04-26,S008,Seattle Capitol Hill,Pacific,Footwear,4,7,574.5,281.51,49.0,81,75,0,99.1,97.6,0
2026-04-26,S008,Seattle Capitol Hill,Pacific,Home,3,4,264.35,121.6,46.0,112,68,0,99.1,97.6,0
2026-04-26,S008,Seattle Capitol Hill,Pacific,Beauty,8,12,458.22,261.19,57.0,209,145,0,99.1,97.6,1
2026-04-26,S008,Seattle Capitol Hill,Pacific,Consumer Electronics,2,3,432.38,134.04,31.0,68,38,0,99.1,97.6,0
2026-04-26,S009,Portland Pearl,Pacific,Apparel,5,8,433.17,225.25,52.0,129,110,0,99.1,97.6,1
2026-04-26,S009,Portland Pearl,Pacific,Footwear,4,5,433.87,212.6,49.0,128,75,0,99.1,97.6,0
2026-04-26,S009,Portland Pearl,Pacific,Home,2,3,208.03,95.69,46.0,111,68,0,99.1,97.6,0
2026-04-26,S009,Portland Pearl,Pacific,Beauty,5,8,280.73,160.02,57.0,121,145,0,99.1,97.6,1
2026-04-26,S009,Portland Pearl,Pacific,Consumer Electronics,2,3,450.12,139.54,31.0,67,38,0,99.1,97.6,0
2026-04-26,S010,Atlanta Midtown,Southeast,Apparel,6,9,512.1,266.29,52.0,104,110,0,99.1,97.6,1
2026-04-26,S010,Atlanta Midtown,Southeast,Footwear,5,7,550.22,269.61,49.0,112,75,0,99.1,97.6,0
2026-04-26,S010,Atlanta Midtown,Southeast,Home,3,4,259.44,119.34,46.0,89,68,0,99.1,97.6,0
2026-04-26,S010,Atlanta Midtown,Southeast,Beauty,6,11,389.77,222.17,57.0,111,145,0,99.1,97.6,0
2026-04-26,S010,Atlanta Midtown,Southeast,Consumer Electronics,2,4,643.97,199.63,31.0,39,38,0,99.1,97.6,0
2026-04-26,S011,Charlotte SouthPark,Southeast,Apparel,5,8,443.69,230.72,52.0,203,110,0,99.1,97.6,0
2026-04-26,S011,Charlotte SouthPark,Southeast,Footwear,4,5,425.39,208.44,49.0,112,75,0,99.1,97.6,0
2026-04-26,S011,Charlotte SouthPark,Southeast,Home,4,6,397.39,182.8,46.0,84,68,0,99.1,97.6,0
2026-04-26,S011,Charlotte SouthPark,Southeast,Beauty,10,13,476.8,271.77,57.0,265,145,0,99.1,97.6,1
2026-04-26,S011,Charlotte SouthPark,Southeast,Consumer Electronics,2,3,485.75,150.58,31.0,70,38,0,99.1,97.6,0
2026-04-26,S012,Boston Seaport,Northeast,Apparel,7,11,639.35,332.46,52.0,179,110,0,99.1,97.6,0
2026-04-26,S012,Boston Seaport,Northeast,Footwear,5,8,633.28,310.31,49.0,67,75,0,99.1,97.6,1
2026-04-26,S012,Boston Seaport,Northeast,Home,4,6,402.64,185.21,46.0,116,68,0,99.1,97.6,0
2026-04-26,S012,Boston Seaport,Northeast,Beauty,7,11,420.39,239.62,57.0,174,145,0,99.1,97.6,1
2026-04-26,S012,Boston Seaport,Northeast,Consumer Electronics,2,3,470.45,145.84,31.0,53,38,0,99.1,97.6,0
2026-04-27,S001,Austin Central,South Central,Apparel,5,9,517.62,269.16,52.0,91,110,0,99.1,97.6,0
2026-04-27,S001,Austin Central,South Central,Footwear,7,9,770.63,377.61,49.0,56,75,0,99.1,97.6,1
2026-04-27,S001,Austin Central,South Central,Home,5,7,484.42,222.83,46.0,82,68,0,99.1,97.6,0
2026-04-27,S001,Austin Central,South Central,Beauty,9,13,470.45,268.16,57.0,166,145,0,99.1,97.6,1
2026-04-27,S001,Austin Central,South Central,Consumer Electronics,3,4,591.69,183.43,31.0,59,38,0,99.1,97.6,0
2026-04-27,S002,Dallas North,South Central,Apparel,6,8,462.67,240.59,52.0,91,110,0,99.1,97.6,1
2026-04-27,S002,Dallas North,South Central,Footwear,5,7,566.65,277.66,49.0,76,75,0,99.1,97.6,1
2026-04-27,S002,Dallas North,South Central,Home,3,5,328.67,151.19,46.0,58,68,0,99.1,97.6,0
2026-04-27,S002,Dallas North,South Central,Beauty,7,13,494.72,281.99,57.0,142,145,0,99.1,97.6,0
2026-04-27,S002,Dallas North,South Central,Consumer Electronics,2,3,466.99,144.77,31.0,65,38,0,99.1,97.6,0
2026-04-27,S003,Houston Heights,South Central,Apparel,8,12,712.58,370.54,52.0,177,110,0,99.1,97.6,0
2026-04-27,S003,Houston Heights,South Central,Footwear,6,8,638.56,312.9,49.0,103,75,0,99.1,97.6,1
2026-04-27,S003,Houston Heights,South Central,Home,3,4,278.1,127.92,46.0,87,68,0,99.1,97.6,0
2026-04-27,S003,Houston Heights,South Central,Beauty,9,14,493.63,281.37,57.0,130,145,0,99.1,97.6,1
2026-04-27,S003,Houston Heights,South Central,Consumer Electronics,2,3,475.75,147.48,31.0,61,38,0,99.1,97.6,0
2026-04-27,S004,Chicago Loop,Midwest,Apparel,6,10,540.89,281.27,52.0,123,110,0,99.1,97.6,0
2026-04-27,S004,Chicago Loop,Midwest,Footwear,6,8,699.56,342.79,49.0,65,75,0,99.1,97.6,1
2026-04-27,S004,Chicago Loop,Midwest,Home,4,6,440.49,202.63,46.0,97,68,0,99.1,97.6,0
2026-04-27,S004,Chicago Loop,Midwest,Beauty,8,12,452.44,257.89,57.0,117,145,0,99.1,97.6,0
2026-04-27,S004,Chicago Loop,Midwest,Consumer Electronics,3,4,624.41,193.57,31.0,60,38,0,99.1,97.6,0
2026-04-27,S005,Minneapolis Uptown,Midwest,Apparel,6,8,431.44,224.35,52.0,91,110,0,99.1,97.6,1
2026-04-27,S005,Minneapolis Uptown,Midwest,Footwear,4,7,550.4,269.69,49.0,128,75,0,99.1,97.6,0
2026-04-27,S005,Minneapolis Uptown,Midwest,Home,3,4,283.27,130.3,46.0,85,68,0,99.1,97.6,0
2026-04-27,S005,Minneapolis Uptown,Midwest,Beauty,8,13,496.08,282.77,57.0,115,145,0,99.1,97.6,1
2026-04-27,S005,Minneapolis Uptown,Midwest,Consumer Electronics,3,4,616.11,191.0,31.0,46,38,0,99.1,97.6,0
2026-04-27,S006,Denver Union,Mountain,Apparel,4,7,408.95,212.65,52.0,194,110,0,99.1,97.6,0
2026-04-27,S006,Denver Union,Mountain,Footwear,5,6,517.28,253.47,49.0,133,75,0,99.1,97.6,1
2026-04-27,S006,Denver Union,Mountain,Home,4,5,357.26,164.34,46.0,80,68,0,99.1,97.6,0
2026-04-27,S006,Denver Union,Mountain,Beauty,9,11,423.29,241.27,57.0,222,145,0,99.1,97.6,1
2026-04-27,S006,Denver Union,Mountain,Consumer Electronics,3,4,635.7,197.07,31.0,55,38,0,99.1,97.6,0
2026-04-27,S007,Phoenix Biltmore,Southwest,Apparel,7,9,475.16,247.08,52.0,180,110,0,99.1,97.6,1
2026-04-27,S007,Phoenix Biltmore,Southwest,Footwear,3,5,399.93,195.96,49.0,101,75,0,99.1,97.6,0
2026-04-27,S007,Phoenix Biltmore,Southwest,Home,5,6,421.51,193.9,46.0,60,68,0,99.1,97.6,0
2026-04-27,S007,Phoenix Biltmore,Southwest,Beauty,10,14,477.51,272.18,57.0,125,145,0,99.1,97.6,1
2026-04-27,S007,Phoenix Biltmore,Southwest,Consumer Electronics,2,3,483.55,149.9,31.0,70,38,0,99.1,97.6,0
2026-04-27,S008,Seattle Capitol Hill,Pacific,Apparel,6,9,513.61,267.08,52.0,101,110,0,99.1,97.6,1
2026-04-27,S008,Seattle Capitol Hill,Pacific,Footwear,6,8,630.12,308.76,49.0,69,75,0,99.1,97.6,0
2026-04-27,S008,Seattle Capitol Hill,Pacific,Home,3,5,355.45,163.51,46.0,70,68,0,99.1,97.6,0
2026-04-27,S008,Seattle Capitol Hill,Pacific,Beauty,10,15,573.99,327.17,57.0,240,145,0,99.1,97.6,1
2026-04-27,S008,Seattle Capitol Hill,Pacific,Consumer Electronics,2,3,466.02,144.47,31.0,28,38,0,99.1,97.6,0
2026-04-27,S009,Portland Pearl,Pacific,Apparel,7,9,473.19,246.06,52.0,159,110,0,99.1,97.6,0
2026-04-27,S009,Portland Pearl,Pacific,Footwear,4,7,596.71,292.39,49.0,97,75,0,99.1,97.6,0
2026-04-27,S009,Portland Pearl,Pacific,Home,3,5,328.32,151.02,46.0,108,68,0,99.1,97.6,0
2026-04-27,S009,Portland Pearl,Pacific,Beauty,9,12,403.3,229.88,57.0,263,145,0,99.1,97.6,1
2026-04-27,S009,Portland Pearl,Pacific,Consumer Electronics,2,3,473.73,146.86,31.0,51,38,0,99.1,97.6,0
2026-04-27,S010,Atlanta Midtown,Southeast,Apparel,6,9,489.43,254.5,52.0,149,110,0,99.1,97.6,0
2026-04-27,S010,Atlanta Midtown,Southeast,Footwear,3,5,401.72,196.84,49.0,86,75,0,99.1,97.6,0
2026-04-27,S010,Atlanta Midtown,Southeast,Home,4,6,400.77,184.36,46.0,115,68,0,99.1,97.6,0
2026-04-27,S010,Atlanta Midtown,Southeast,Beauty,8,13,439.82,250.7,57.0,135,145,0,99.1,97.6,1
2026-04-27,S010,Atlanta Midtown,Southeast,Consumer Electronics,3,4,569.15,176.44,31.0,55,38,0,99.1,97.6,0
2026-04-27,S011,Charlotte SouthPark,Southeast,Apparel,6,9,537.32,279.41,52.0,144,110,0,99.1,97.6,1
2026-04-27,S011,Charlotte SouthPark,Southeast,Footwear,4,6,511.35,250.56,49.0,79,75,0,99.1,97.6,0
2026-04-27,S011,Charlotte SouthPark,Southeast,Home,3,5,337.69,155.34,46.0,63,68,0,99.1,97.6,0
2026-04-27,S011,Charlotte SouthPark,Southeast,Beauty,8,11,399.05,227.46,57.0,223,145,0,99.1,97.6,0
2026-04-27,S011,Charlotte SouthPark,Southeast,Consumer Electronics,2,3,476.81,147.81,31.0,59,38,0,99.1,97.6,0
2026-04-27,S012,Boston Seaport,Northeast,Apparel,8,11,661.0,343.72,52.0,104,110,0,99.1,97.6,0
2026-04-27,S012,Boston Seaport,Northeast,Footwear,6,8,658.75,322.79,49.0,121,75,0,99.1,97.6,0
2026-04-27,S012,Boston Seaport,Northeast,Home,4,6,414.61,190.72,46.0,113,68,0,99.1,97.6,0
2026-04-27,S012,Boston Seaport,Northeast,Beauty,10,14,505.05,287.88,57.0,144,145,0,99.1,97.6,1
2026-04-27,S012,Boston Seaport,Northeast,Consumer Electronics,3,4,654.75,202.97,31.0,67,38,0,99.1,97.6,0
2026-04-28,S001,Austin Central,South Central,Apparel,11,14,763.26,396.89,52.0,135,110,0,99.1,97.6,0
2026-04-28,S001,Austin Central,South Central,Footwear,6,9,755.82,370.35,49.0,93,75,0,99.1,97.6,1
2026-04-28,S001,Austin Central,South Central,Home,4,7,469.19,215.83,46.0,106,68,0,99.1,97.6,1
2026-04-28,S001,Austin Central,South Central,Beauty,10,14,516.38,294.34,57.0,169,145,0,99.1,97.6,1
2026-04-28,S001,Austin Central,South Central,Consumer Electronics,3,5,719.59,223.07,31.0,62,38,0,99.1,97.6,0
2026-04-28,S002,Dallas North,South Central,Apparel,10,12,654.49,340.33,52.0,199,110,0,99.1,97.6,1
2026-04-28,S002,Dallas North,South Central,Footwear,5,9,768.26,376.45,49.0,72,75,0,99.1,97.6,1
2026-04-28,S002,Dallas North,South Central,Home,4,6,425.99,195.96,46.0,83,68,0,99.1,97.6,0
2026-04-28,S002,Dallas North,South Central,Beauty,12,18,672.92,383.57,57.0,177,145,0,99.1,97.6,1
2026-04-28,S002,Dallas North,South Central,Consumer Electronics,2,4,643.43,199.46,31.0,67,38,0,99.1,97.6,0
2026-04-28,S003,Houston Heights,South Central,Apparel,7,10,543.88,282.82,52.0,140,110,0,99.1,97.6,0
2026-04-28,S003,Houston Heights,South Central,Footwear,6,8,637.42,312.34,49.0,106,75,0,99.1,97.6,0
2026-04-28,S003,Houston Heights,South Central,Home,5,6,421.39,193.84,46.0,92,68,0,99.1,97.6,0
2026-04-28,S003,Houston Heights,South Central,Beauty,8,13,453.53,258.51,57.0,172,145,0,99.1,97.6,1
2026-04-28,S003,Houston Heights,South Central,Consumer Electronics,2,4,611.99,189.72,31.0,34,38,0,99.1,97.6,0
2026-04-28,S004,Chicago Loop,Midwest,Apparel,7,11,667.5,347.1,52.0,181,110,0,99.1,97.6,0
2026-04-28,S004,Chicago Loop,Midwest,Footwear,5,7,551.24,270.11,49.0,130,75,0,99.1,97.6,0
2026-04-28,S004,Chicago Loop,Midwest,Home,3,5,369.76,170.09,46.0,100,68,0,99.1,97.6,0
2026-04-28,S004,Chicago Loop,Midwest,Beauty,12,16,579.23,330.16,57.0,266,145,0,99.1,97.6,1
2026-04-28,S004,Chicago Loop,Midwest,Consumer Electronics,3,4,587.01,181.97,31.0,62,38,0,99.1,97.6,0
2026-04-28,S005,Minneapolis Uptown,Midwest,Apparel,6,9,541.43,281.54,52.0,198,110,0,99.1,97.6,1
2026-04-28,S005,Minneapolis Uptown,Midwest,Footwear,4,6,521.08,255.33,49.0,70,75,0,99.1,97.6,0
2026-04-28,S005,Minneapolis Uptown,Midwest,Home,3,6,396.06,182.19,46.0,102,68,0,99.1,97.6,0
2026-04-28,S005,Minneapolis Uptown,Midwest,Beauty,8,11,405.15,230.93,57.0,220,145,0,99.1,97.6,0
2026-04-28,S005,Minneapolis Uptown,Midwest,Consumer Electronics,2,3,464.91,144.12,31.0,47,38,0,99.1,97.6,0
2026-04-28,S006,Denver Union,Mountain,Apparel,7,10,566.12,294.38,52.0,159,110,0,99.1,97.6,0
2026-04-28,S006,Denver Union,Mountain,Footwear,5,8,686.38,336.32,49.0,60,75,0,99.1,97.6,0
2026-04-28,S006,Denver Union,Mountain,Home,4,5,323.96,149.02,46.0,123,68,0,99.1,97.6,0
2026-04-28,S006,Denver Union,Mountain,Beauty,11,15,504.38,287.5,57.0,221,145,0,99.1,97.6,1
2026-04-28,S006,Denver Union,Mountain,Consumer Electronics,2,3,482.22,149.49,31.0,32,38,0,99.1,97.6,0
2026-04-28,S007,Phoenix Biltmore,Southwest,Apparel,9,11,663.14,344.83,52.0,106,110,0,99.1,97.6,0
2026-04-28,S007,Phoenix Biltmore,Southwest,Footwear,5,7,581.24,284.81,49.0,104,75,0,99.1,97.6,0
2026-04-28,S007,Phoenix Biltmore,Southwest,Home,4,6,442.63,203.61,46.0,98,68,0,99.1,97.6,0
2026-04-28,S007,Phoenix Biltmore,Southwest,Beauty,11,16,554.77,316.22,57.0,167,145,0,99.1,97.6,1
2026-04-28,S007,Phoenix Biltmore,Southwest,Consumer Electronics,3,4,590.57,183.08,31.0,32,38,0,99.1,97.6,0
2026-04-28,S008,Seattle Capitol Hill,Pacific,Apparel,6,9,480.68,249.95,52.0,184,110,0,99.1,97.6,1
2026-04-28,S008,Seattle Capitol Hill,Pacific,Footwear,6,9,734.07,359.69,49.0,95,75,0,99.1,97.6,0
2026-04-28,S008,Seattle Capitol Hill,Pacific,Home,4,6,434.51,199.88,46.0,85,68,0,99.1,97.6,0
2026-04-28,S008,Seattle Capitol Hill,Pacific,Beauty,11,17,636.55,362.83,57.0,251,145,0,99.1,97.6,1
2026-04-28,S008,Seattle Capitol Hill,Pacific,Consumer Electronics,3,5,781.5,242.27,31.0,37,38,0,99.1,97.6,0
2026-04-28,S009,Portland Pearl,Pacific,Apparel,5,7,386.48,200.97,52.0,110,110,0,99.1,97.6,0
2026-04-28,S009,Portland Pearl,Pacific,Footwear,5,7,614.25,300.98,49.0,89,75,0,99.1,97.6,1
2026-04-28,S009,Portland Pearl,Pacific,Home,4,5,365.61,168.18,46.0,77,68,0,99.1,97.6,0
2026-04-28,S009,Portland Pearl,Pacific,Beauty,8,11,412.84,235.32,57.0,160,145,0,99.1,97.6,1
2026-04-28,S009,Portland Pearl,Pacific,Consumer Electronics,2,3,426.91,132.34,31.0,61,38,0,99.1,97.6,0
2026-04-28,S010,Atlanta Midtown,Southeast,Apparel,7,11,657.5,341.9,52.0,126,110,0,99.1,97.6,0
2026-04-28,S010,Atlanta Midtown,Southeast,Footwear,5,9,733.7,359.51,49.0,129,75,0,99.1,97.6,1
2026-04-28,S010,Atlanta Midtown,Southeast,Home,3,5,340.27,156.53,46.0,56,68,0,99.1,97.6,0
2026-04-28,S010,Atlanta Midtown,Southeast,Beauty,12,16,558.74,318.48,57.0,228,145,0,99.1,97.6,1
2026-04-28,S010,Atlanta Midtown,Southeast,Consumer Electronics,2,4,606.96,188.16,31.0,59,38,0,99.1,97.6,0
2026-04-28,S011,Charlotte SouthPark,Southeast,Apparel,5,8,447.5,232.7,52.0,98,110,0,99.1,97.6,1
2026-04-28,S011,Charlotte SouthPark,Southeast,Footwear,5,6,520.36,254.98,49.0,99,75,0,99.1,97.6,0
2026-04-28,S011,Charlotte SouthPark,Southeast,Home,4,5,347.74,159.96,46.0,87,68,0,99.1,97.6,0
2026-04-28,S011,Charlotte SouthPark,Southeast,Beauty,10,15,512.35,292.04,57.0,191,145,0,99.1,97.6,0
2026-04-28,S011,Charlotte SouthPark,Southeast,Consumer Electronics,3,4,582.59,180.6,31.0,49,38,0,99.1,97.6,0
2026-04-28,S012,Boston Seaport,Northeast,Apparel,8,13,710.83,369.63,52.0,119,110,0,99.1,97.6,1
2026-04-28,S012,Boston Seaport,Northeast,Footwear,5,7,581.34,284.86,49.0,76,75,0,99.1,97.6,0
2026-04-28,S012,Boston Seaport,Northeast,Home,4,5,359.94,165.57,46.0,50,68,0,99.1,97.6,0
2026-04-28,S012,Boston Seaport,Northeast,Beauty,7,12,410.91,234.22,57.0,178,145,0,99.1,97.6,1
2026-04-28,S012,Boston Seaport,Northeast,Consumer Electronics,2,4,636.77,197.4,31.0,65,38,0,99.1,97.6,0
2026-04-29,S001,Austin Central,South Central,Apparel,10,14,784.84,408.12,52.0,84,110,0,99.1,97.6,0
2026-04-29,S001,Austin Central,South Central,Footwear,5,8,641.4,314.29,49.0,87,75,0,99.1,97.6,0
2026-04-29,S001,Austin Central,South Central,Home,5,8,536.57,246.82,46.0,70,68,0,99.1,97.6,1
2026-04-29,S001,Austin Central,South Central,Beauty,14,20,682.64,389.11,57.0,209,145,0,99.1,97.6,1
2026-04-29,S001,Austin Central,South Central,Consumer Electronics,3,4,620.33,192.3,31.0,30,38,0,99.1,97.6,0
2026-04-29,S002,Dallas North,South Central,Apparel,10,14,795.73,413.78,52.0,191,110,0,99.1,97.6,1
2026-04-29,S002,Dallas North,South Central,Footwear,6,10,827.52,405.49,49.0,129,75,0,99.1,97.6,0
2026-04-29,S002,Dallas North,South Central,Home,4,6,424.11,195.09,46.0,75,68,0,99.1,97.6,0
2026-04-29,S002,Dallas North,South Central,Beauty,9,14,534.54,304.69,57.0,115,145,0,99.1,97.6,1
2026-04-29,S002,Dallas North,South Central,Consumer Electronics,3,4,622.17,192.87,31.0,70,38,0,99.1,97.6,0
2026-04-29,S003,Houston Heights,South Central,Apparel,10,14,820.88,426.86,52.0,89,110,0,99.1,97.6,1
2026-04-29,S003,Houston Heights,South Central,Footwear,5,8,673.93,330.23,49.0,79,75,0,99.1,97.6,0
2026-04-29,S003,Houston Heights,South Central,Home,5,6,391.14,179.92,46.0,106,68,0,99.1,97.6,0
2026-04-29,S003,Houston Heights,South Central,Beauty,7,12,413.99,235.97,57.0,148,145,0,99.1,97.6,1
2026-04-29,S003,Houston Heights,South Central,Consumer Electronics,3,4,632.39,196.04,31.0,43,38,0,99.1,97.6,0
2026-04-29,S004,Chicago Loop,Midwest,Apparel,7,12,718.63,373.69,52.0,176,110,0,99.1,97.6,1
2026-04-29,S004,Chicago Loop,Midwest,Footwear,7,11,848.71,415.87,49.0,73,75,0,99.1,97.6,1
2026-04-29,S004,Chicago Loop,Midwest,Home,5,7,458.92,211.1,46.0,66,68,0,99.1,97.6,1
2026-04-29,S004,Chicago Loop,Midwest,Beauty,9,13,473.92,270.14,57.0,126,145,0,99.1,97.6,1
2026-04-29,S004,Chicago Loop,Midwest,Consumer Electronics,3,5,743.8,230.58,31.0,57,38,0,99.1,97.6,0
2026-04-29,S005,Minneapolis Uptown,Midwest,Apparel,7,9,516.7,268.68,52.0,185,110,0,99.1,97.6,1
2026-04-29,S005,Minneapolis Uptown,Midwest,Footwear,4,6,499.49,244.75,49.0,78,75,0,99.1,97.6,1
2026-04-29,S005,Minneapolis Uptown,Midwest,Home,4,5,347.68,159.93,46.0,71,68,0,99.1,97.6,0
2026-04-29,S005,Minneapolis Uptown,Midwest,Beauty,7,11,378.65,215.83,57.0,144,145,0,99.1,97.6,1
2026-04-29,S005,Minneapolis Uptown,Midwest,Consumer Electronics,3,5,724.2,224.5,31.0,41,38,0,99.1,97.6,0
2026-04-29,S006,Denver Union,Mountain,Apparel,8,11,643.26,334.5,52.0,120,110,0,99.1,97.6,1
2026-04-29,S006,Denver Union,Mountain,Footwear,5,8,675.58,331.03,49.0,109,75,0,99.1,97.6,1
